sucursal,fecha,meses,margen,mean,std
1304,2021-10-31,2.7333333333333334,4840.0,30193.144144144146,35144.09779797426
1293,2020-09-30,2.7333333333333334,4667.0,30037.464285714286,35024.20549990553
1314,2022-01-31,2.8,18894.0,29448.973451327434,35424.23834685294
1302,2021-06-30,2.8,30123.0,29322.80701754386,35292.86341053444
1298,2021-02-28,2.8333333333333335,7109.0,29234.4,35150.516781357444
1303,2021-07-31,2.933333333333333,34499.0,29565.86086956522,35050.740264447144
1282,2017-05-31,2.966666666666667,84006.0,29323.241379310344,34995.7077451608
1309,2021-09-30,3.033333333333333,45683.0,29613.119658119656,34985.329032117996
1291,2018-11-30,3.033333333333333,30830.0,29474.305084745763,34868.1192065208
1308,2021-10-31,3.066666666666667,99526.0,29650.899159663866,34773.460262832086
1294,2020-11-30,3.1666666666666665,102092.0,29467.091666666667,34685.536924600565
1315,2022-01-31,3.2333333333333334,-12212.0,29487.591666666667,34722.84238561216
1306,2021-08-31,3.2333333333333334,30467.0,29511.433333333334,34702.19586269718
1287,2018-10-31,3.2666666666666666,6522.0,29932.716666666667,34406.923148658665
1301,2021-07-31,3.3,40024.0,30709.9,34941.167502103934
1288,2019-01-31,3.3,18943.0,30619.383333333335,35028.33786329672
1295,2021-03-31,3.433333333333333,6842.0,29572.366666666665,33649.05003165012
1305,2021-09-30,3.433333333333333,1991.0,29702.008333333335,33565.26112332871
1299,2021-06-30,3.433333333333333,14898.0,29720.558333333334,33553.40177942259
1281,2017-03-31,3.433333333333333,56658.0,29815.25,33487.708553370176
1296,2021-02-28,3.533333333333333,32195.0,30379.941666666666,33206.515590854215
1289,2018-06-30,3.566666666666667,35262.0,30183.891666666666,33282.06931182677
1300,2021-07-31,3.6,8105.0,30434.166666666668,33195.82576910833
1292,2019-11-30,3.6,37716.0,30742.683333333334,33035.954535174846
1307,2021-10-31,3.6,5932.0,31345.425,33444.49236582568
1297,2021-05-31,3.6333333333333333,75370.0,31453.891666666666,33333.5954742399
1304,2021-11-30,3.7333333333333334,5470.0,29929.875,32830.67050167093
1293,2020-10-31,3.7666666666666666,21813.0,30068.225,32764.452172936562
1302,2021-07-31,3.8333333333333335,28735.0,29783.491666666665,32787.66556050451
1298,2021-03-31,3.8666666666666667,870.0,29348.641666666666,33109.48522064938
1282,2017-06-30,3.966666666666667,67127.0,30012.7,33369.34402736748
1303,2021-08-31,3.966666666666667,26886.0,29905.925,33433.618338121894
1309,2021-10-31,4.066666666666666,44465.0,29275.441666666666,32793.30842092401
1308,2021-11-30,4.066666666666666,69560.0,29447.45,32741.342434824714
1291,2018-12-31,4.066666666666666,7588.0,29626.116666666665,32910.863318303
1294,2020-12-31,4.2,103790.0,30250.8,33520.35062230132
1306,2021-09-30,4.233333333333333,18770.0,30402.766666666666,33384.28338537734
1288,2019-02-28,4.233333333333333,-9066.0,29672.808333333334,34855.33919514101
1287,2018-11-30,4.266666666666667,8662.0,29612.125,34847.833863829335
1301,2021-08-31,4.333333333333333,19208.0,29795.65,34795.391432178025
